date,district,precipitation,year,month,day,week,lag_30,precipitation_risk,temp_max,temp_mean,temp_min,humidity_max,humidity_mean,humidity_min,cloud_cover,temperature_risk,malaria_risk
2010-06-25,MATUTUINE,0,2010,6,25,26,3.70922422409058,FALSE,28,20,12,100,81,35,2,0,0
2010-06-26,MATUTUINE,0,2010,6,26,26,3.70922422409058,FALSE,30,22,14,100,67,22,1,0,0
2010-06-27,MATUTUINE,6.88638925552368,2010,6,27,27,10.5956134796143,FALSE,26,20,15,100,82,54,4,0,0
2010-06-28,MATUTUINE,0,2010,6,28,27,10.5956134796143,FALSE,24,20,16,100,83,53,4,0,0
2010-06-29,MATUTUINE,0,2010,6,29,27,10.5956134796143,FALSE,26,19,13,100,86,51,2,0,0
2010-06-30,MATUTUINE,0,2010,6,30,27,10.5956134796143,FALSE,29,22,16,100,73,25,1,0,0
2010-07-01,MATUTUINE,6.74855709075928,2010,7,1,27,17.3441705703735,FALSE,22,20,17,100,95,78,6,0,0
2010-07-02,MATUTUINE,0,2010,7,2,27,17.3441705703735,FALSE,23,19,16,100,87,57,5,0,0
2010-07-03,MATUTUINE,0,2010,7,3,27,17.3441705703735,FALSE,24,19,15,100,83,53,4,0,0
2010-07-04,MATUTUINE,0,2010,7,4,28,17.3441705703735,FALSE,24,20,17,100,89,73,6,0,0
2010-07-05,MATUTUINE,0,2010,7,5,28,17.3441705703735,FALSE,24,20,16,100,93,65,3,0,0
2010-07-06,MATUTUINE,0,2010,7,6,28,17.3441705703735,FALSE,27,20,14,100,86,48,1,0,0
2010-07-07,MATUTUINE,2.98891425132751,2010,7,7,28,20.333084821701,FALSE,24,19,14,100,88,60,4,0,0
2010-07-08,MATUTUINE,0,2010,7,8,28,20.333084821701,FALSE,25,21,17,94,80,57,5,0,0
2010-07-09,MATUTUINE,0,2010,7,9,28,20.333084821701,FALSE,25,20,16,94,77,54,3,0,0
2010-07-10,MATUTUINE,0,2010,7,10,28,16.6238605976105,FALSE,29,21,14,94,66,26,NA,0,0
2010-07-11,MATUTUINE,0,2010,7,11,29,16.6238605976105,FALSE,31,21,11,88,49,19,1,0,0
2010-07-12,MATUTUINE,0,2010,7,12,29,16.6238605976105,FALSE,22,18,15,88,59,40,4,0,0
2010-07-13,MATUTUINE,0,2010,7,13,29,16.6238605976105,FALSE,23,18,13,88,60,43,4,0,0
2010-07-14,MATUTUINE,0,2010,7,14,29,16.6238605976105,FALSE,24,18,13,88,77,47,1,0,0
2010-07-15,MATUTUINE,0,2010,7,15,29,16.6238605976105,FALSE,19,15,15,82,67,52,4,0,0
2010-07-16,MATUTUINE,0,2010,7,16,29,16.6238605976105,FALSE,24,19,13,58,39,25,2,0,0
2010-07-17,MATUTUINE,0,2010,7,17,29,16.6238605976105,FALSE,25,18,11,94,55,25,1,0,0
2010-07-18,MATUTUINE,0,2010,7,18,30,16.6238605976105,FALSE,25,18,12,94,74,36,1,0,0
2010-07-19,MATUTUINE,0,2010,7,19,30,16.6238605976105,FALSE,25,18,11,100,79,50,2,0,0
2010-07-20,MATUTUINE,0,2010,7,20,30,16.6238605976105,FALSE,25,19,13,100,80,54,3,0,0
2010-07-21,MATUTUINE,0,2010,7,21,30,16.6238605976105,FALSE,23,19,16,94,89,65,6,0,0
2010-07-22,MATUTUINE,0,2010,7,22,30,16.6238605976105,FALSE,25,20,15,94,80,50,3,0,0
2010-07-23,MATUTUINE,0,2010,7,23,30,16.6238605976105,FALSE,28,21,15,94,79,48,2,0,0
2010-07-24,MATUTUINE,0,2010,7,24,30,16.6238605976105,FALSE,25,20,15,94,82,61,1,0,0
2010-07-25,MATUTUINE,0,2010,7,25,31,16.6238605976105,FALSE,30,22,15,100,73,31,2,0,0
2010-07-26,MATUTUINE,0,2010,7,26,31,16.6238605976105,FALSE,26,22,18,94,76,50,4,0,0
2010-07-27,MATUTUINE,0,2010,7,27,31,16.6238605976105,FALSE,27,21,16,94,77,51,2,0,0
2010-07-28,MATUTUINE,0,2010,7,28,31,9.73747134208679,FALSE,27,22,17,94,78,48,3,0,0
2010-07-29,MATUTUINE,4.29518222808838,2010,7,29,31,14.0326535701752,FALSE,25,20,15,100,77,53,5,0,0
2010-07-30,MATUTUINE,0,2010,7,30,31,14.0326535701752,FALSE,22,18,15,88,71,57,6,0,0
2010-07-31,MATUTUINE,0,2010,7,31,31,14.0326535701752,FALSE,26,19,12,94,72,36,2,0,0
2010-08-01,MATUTUINE,0,2010,8,1,32,7.28409647941589,FALSE,26,19,13,94,76,36,1,0,0
2010-08-02,MATUTUINE,0,2010,8,2,32,7.28409647941589,FALSE,25,19,13,94,75,44,3,0,0
2010-08-03,MATUTUINE,0,2010,8,3,32,7.28409647941589,FALSE,26,20,14,94,80,47,1,0,0
2010-08-04,MATUTUINE,0,2010,8,4,32,7.28409647941589,FALSE,26,20,14,100,79,47,2,0,0
2010-08-05,MATUTUINE,0,2010,8,5,32,7.28409647941589,FALSE,27,20,14,100,75,37,1,0,0
2010-08-06,MATUTUINE,0,2010,8,6,32,7.28409647941589,FALSE,26,19,13,94,75,44,2,0,0
2010-08-07,MATUTUINE,0,2010,8,7,32,4.29518222808838,FALSE,25,21,17,94,78,54,4,0,0
2010-08-08,MATUTUINE,0,2010,8,8,33,4.29518222808838,FALSE,30,21,13,100,66,29,1,0,0
2010-08-09,MATUTUINE,4.26487922668457,2010,8,9,33,8.56006145477295,FALSE,25,21,18,69,61,52,2,0,0
2010-08-10,MATUTUINE,0,2010,8,10,33,8.56006145477295,FALSE,24,19,15,68,44,23,4,0,0
2010-08-11,MATUTUINE,3.25354886054993,2010,8,11,33,11.8136103153229,FALSE,16,NA,16,94,94,94,8,0,0
2010-08-12,MATUTUINE,0,2010,8,12,33,11.8136103153229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-08-13,MATUTUINE,0,2010,8,13,33,11.8136103153229,FALSE,14,NA,14,94,94,94,6,0,0
2010-08-14,MATUTUINE,0,2010,8,14,33,11.8136103153229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-08-15,MATUTUINE,0,2010,8,15,34,11.8136103153229,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-08-16,MATUTUINE,0,2010,8,16,34,11.8136103153229,FALSE,23,20,17,88,73,53,1,0,0
2010-08-17,MATUTUINE,0,2010,8,17,34,11.8136103153229,FALSE,25,20,16,88,73,50,2,0,0
2010-08-18,MATUTUINE,0,2010,8,18,34,11.8136103153229,FALSE,31,22,13,94,57,25,1,0,0
2010-08-19,MATUTUINE,0,2010,8,19,34,11.8136103153229,FALSE,26,21,17,73,58,46,6,0,0
2010-08-20,MATUTUINE,0,2010,8,20,34,11.8136103153229,FALSE,22,18,14,77,60,49,6,0,0
2010-08-21,MATUTUINE,0,2010,8,21,34,11.8136103153229,FALSE,24,17,11,82,59,41,1,0,0
2010-08-22,MATUTUINE,0,2010,8,22,35,11.8136103153229,FALSE,33,23,13,77,43,17,NA,0,0
2010-08-23,MATUTUINE,0,2010,8,23,35,11.8136103153229,FALSE,25,19,14,88,61,38,3,0,0
2010-08-24,MATUTUINE,0,2010,8,24,35,11.8136103153229,FALSE,24,20,17,77,64,47,3,0,0
2010-08-25,MATUTUINE,0,2010,8,25,35,11.8136103153229,FALSE,25,21,17,88,71,50,4,0,0
2010-08-26,MATUTUINE,0,2010,8,26,35,11.8136103153229,FALSE,29,21,13,94,75,37,0,0,0
2010-08-27,MATUTUINE,0,2010,8,27,35,11.8136103153229,FALSE,23,20,17,94,84,65,2,0,0
2010-08-28,MATUTUINE,0,2010,8,28,35,11.8136103153229,FALSE,28,21,15,94,74,45,3,0,0
2010-08-29,MATUTUINE,0,2010,8,29,36,7.5184280872345,FALSE,26,22,18,94,81,65,1,0,0
2010-08-30,MATUTUINE,0,2010,8,30,36,7.5184280872345,FALSE,26,23,19,94,79,61,4,0.5,0.25
2010-08-31,MATUTUINE,0,2010,8,31,36,7.5184280872345,FALSE,29,22,16,100,77,45,1,0,0
2010-09-01,MATUTUINE,0,2010,9,1,36,7.5184280872345,FALSE,36,26,17,94,62,15,1,0,0
2010-09-02,MATUTUINE,0,2010,9,2,36,7.5184280872345,FALSE,27,22,17,78,63,46,3,0,0
2010-09-03,MATUTUINE,0,2010,9,3,36,7.5184280872345,FALSE,25,22,19,78,66,50,5,0.5,0.25
2010-09-04,MATUTUINE,0,2010,9,4,36,7.5184280872345,FALSE,28,23,19,88,67,39,4,0.5,0.25
2010-09-05,MATUTUINE,0,2010,9,5,37,7.5184280872345,FALSE,25,20,15,88,74,54,4,0,0
2010-09-06,MATUTUINE,0,2010,9,6,37,7.5184280872345,FALSE,27,23,20,88,69,48,4,0.5,0.25
2010-09-07,MATUTUINE,0,2010,9,7,37,7.5184280872345,FALSE,23,21,19,88,69,57,5,0.5,0.25
2010-09-08,MATUTUINE,4.27233839035034,2010,9,8,37,11.7907664775848,FALSE,23,20,18,78,70,57,5,0,0
2010-09-09,MATUTUINE,0,2010,9,9,37,7.52588725090027,FALSE,27,23,20,83,71,48,5,0.5,0.25
2010-09-10,MATUTUINE,0,2010,9,10,37,7.52588725090027,FALSE,27,22,18,88,72,47,3,0,0
2010-09-11,MATUTUINE,5.11959362030029,2010,9,11,37,9.39193201065063,FALSE,22,19,16,82,68,57,5,0,0
2010-09-12,MATUTUINE,0,2010,9,12,38,9.39193201065063,FALSE,26,19,13,88,75,42,3,0,0
2010-09-13,MATUTUINE,0,2010,9,13,38,9.39193201065063,FALSE,29,21,14,88,70,37,1,0,0
2010-09-14,MATUTUINE,0,2010,9,14,38,9.39193201065063,FALSE,37,26,14,88,50,12,NA,0,0
2010-09-15,MATUTUINE,0,2010,9,15,38,9.39193201065063,FALSE,39,29,19,49,21,8,1,0.5,0.25
2010-09-16,MATUTUINE,7.59079360961914,2010,9,16,38,16.9827256202698,FALSE,27,23,19,88,63,16,4,0.5,0.25
2010-09-17,MATUTUINE,0,2010,9,17,38,16.9827256202698,FALSE,25,21,18,88,68,54,6,0,0
2010-09-18,MATUTUINE,0,2010,9,18,38,16.9827256202698,FALSE,33,24,16,88,69,23,3,0,0
2010-09-19,MATUTUINE,0,2010,9,19,39,16.9827256202698,FALSE,34,26,17,94,70,24,NA,0,0
2010-09-20,MATUTUINE,0,2010,9,20,39,16.9827256202698,FALSE,29,23,17,94,74,45,1,0,0
2010-09-21,MATUTUINE,0,2010,9,21,39,16.9827256202698,FALSE,33,26,18,88,67,28,1,0,0
2010-09-22,MATUTUINE,0,2010,9,22,39,16.9827256202698,FALSE,28,24,21,83,66,54,2,0.5,0.25
2010-09-23,MATUTUINE,0,2010,9,23,39,16.9827256202698,FALSE,27,22,18,83,67,39,2,0,0
2010-09-24,MATUTUINE,0,2010,9,24,39,16.9827256202698,FALSE,38,29,21,88,67,24,4,0.5,0.25
2010-09-25,MATUTUINE,0,2010,9,25,39,16.9827256202698,FALSE,28,23,19,88,69,48,2,0.5,0.25
2010-09-26,MATUTUINE,0,2010,9,26,40,16.9827256202698,FALSE,34,27,20,94,68,34,5,0.5,0.25
2010-09-27,MATUTUINE,0,2010,9,27,40,16.9827256202698,FALSE,26,23,19,83,64,47,6,0.5,0.25
2010-09-28,MATUTUINE,0,2010,9,28,40,16.9827256202698,FALSE,25,21,18,83,62,44,4,0,0
2010-09-29,MATUTUINE,0,2010,9,29,40,16.9827256202698,FALSE,26,20,15,88,63,44,2,0,0
2010-09-30,MATUTUINE,0,2010,9,30,40,16.9827256202698,FALSE,32,23,16,88,64,29,NA,0,0
2010-10-01,MATUTUINE,0,2010,10,1,40,16.9827256202698,FALSE,36,27,18,88,64,22,NA,0,0
2010-10-02,MATUTUINE,0,2010,10,2,40,16.9827256202698,FALSE,31,26,20,88,67,33,NA,0.5,0.25
2010-10-03,MATUTUINE,0,2010,10,3,41,16.9827256202698,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-04,MATUTUINE,0,2010,10,4,41,16.9827256202698,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-05,MATUTUINE,4.06191349029541,2010,10,5,41,21.0446391105652,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-06,MATUTUINE,0,2010,10,6,41,21.0446391105652,FALSE,26,NA,26,61,61,61,6,1,0.5
2010-10-07,MATUTUINE,0,2010,10,7,41,21.0446391105652,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-08,MATUTUINE,5.6495213508606,2010,10,8,41,26.6941604614258,FALSE,27,24,23,83,70,57,1,1,0.5
2010-10-09,MATUTUINE,11.2990427017212,2010,10,9,41,33.7208647727966,FALSE,26,23,21,88,78,65,4,0.5,0.25
2010-10-10,MATUTUINE,11.2990427017212,2010,10,10,42,45.0199074745178,FALSE,30,26,22,89,73,55,2,0.5,0.25
2010-10-11,MATUTUINE,0,2010,10,11,42,45.0199074745178,FALSE,40,32,24,83,61,17,1,0,0
2010-10-12,MATUTUINE,0,2010,10,12,42,39.9003138542176,FALSE,28,24,21,83,71,61,5,0.5,0.25
2010-10-13,MATUTUINE,9.72182655334473,2010,10,13,42,49.6221404075623,FALSE,24,21,19,94,84,69,5,0.5,0.25
2010-10-14,MATUTUINE,0,2010,10,14,42,49.6221404075623,FALSE,32,27,22,94,86,62,6,0.5,0.25
2010-10-15,MATUTUINE,0,2010,10,15,42,49.6221404075623,FALSE,24,20,16,94,86,77,6,0,0
2010-10-16,MATUTUINE,0,2010,10,16,42,49.6221404075623,FALSE,24,20,16,88,66,50,5,0,0
2010-10-17,MATUTUINE,0,2010,10,17,43,42.0313467979431,FALSE,31,23,17,82,63,39,3,0,0
2010-10-18,MATUTUINE,0,2010,10,18,43,42.0313467979431,FALSE,27,22,17,88,64,44,2,0,0
2010-10-19,MATUTUINE,5.58153963088989,2010,10,19,43,47.612886428833,FALSE,30,24,19,88,70,37,3,0.5,0.25
2010-10-20,MATUTUINE,0,2010,10,20,43,47.612886428833,FALSE,29,24,21,83,65,42,3,0.5,0.25
2010-10-21,MATUTUINE,0,2010,10,21,43,47.612886428833,FALSE,35,28,22,88,62,28,1,0.5,0.25
2010-10-22,MATUTUINE,8.2849178314209,2010,10,22,43,55.8978042602539,FALSE,36,28,21,94,67,28,2,0.5,0.25
2010-10-23,MATUTUINE,0,2010,10,23,43,55.8978042602539,FALSE,29,27,24,89,83,62,5,1,0.5
2010-10-24,MATUTUINE,0,2010,10,24,44,55.8978042602539,FALSE,31,27,24,94,77,55,5,1,0.5
2010-10-25,MATUTUINE,0,2010,10,25,44,55.8978042602539,FALSE,42,32,23,94,59,19,1,0,0
2010-10-26,MATUTUINE,0,2010,10,26,44,55.8978042602539,FALSE,25,23,21,65,58,47,6,0.5,0.25
2010-10-27,MATUTUINE,0,2010,10,27,44,55.8978042602539,FALSE,26,22,19,69,61,44,4,0.5,0.25
2010-10-28,MATUTUINE,0,2010,10,28,44,55.8978042602539,FALSE,28,24,20,88,77,62,4,0.5,0.25
2010-10-29,MATUTUINE,0,2010,10,29,44,55.8978042602539,FALSE,26,22,19,78,64,51,4,0.5,0.25
2010-10-30,MATUTUINE,2.8943190574646,2010,10,30,44,58.7921233177185,FALSE,29,23,18,83,71,51,2,0,0
2010-10-31,MATUTUINE,5.7886381149292,2010,10,31,45,64.5807614326477,FALSE,27,24,22,88,78,58,5,0.5,0.25
2010-11-01,MATUTUINE,0,2010,11,1,45,64.5807614326477,FALSE,27,23,20,88,76,61,4,0.5,0.25
2010-11-02,MATUTUINE,0,2010,11,2,45,64.5807614326477,FALSE,34,27,20,89,70,30,1,0.5,0.25
2010-11-03,MATUTUINE,0,2010,11,3,45,64.5807614326477,FALSE,38,30,22,88,56,16,NA,0.5,0.25
2010-11-04,MATUTUINE,9.46853446960449,2010,11,4,45,74.0492959022522,FALSE,37,30,24,83,59,29,1,0.5,0.25
2010-11-05,MATUTUINE,23.6713333129883,2010,11,5,45,93.6587157249451,TRUE,30,27,23,94,80,62,4,1,1
2010-11-06,MATUTUINE,31.3253059387207,2010,11,6,45,124.984021663666,TRUE,35,29,22,88,69,39,4,0.5,0.75
2010-11-07,MATUTUINE,0,2010,11,7,46,124.984021663666,TRUE,27,23,21,94,72,54,5,0.5,0.75
2010-11-08,MATUTUINE,0,2010,11,8,46,119.334500312805,TRUE,28,24,22,83,77,66,6,0.5,0.75
2010-11-09,MATUTUINE,23.4939785003662,2010,11,9,46,131.52943611145,TRUE,34,29,25,89,71,49,4,0.5,0.75
2010-11-10,MATUTUINE,0,2010,11,10,46,120.230393409729,TRUE,25,22,19,94,88,69,4,0.5,0.75
2010-11-11,MATUTUINE,0,2010,11,11,46,120.230393409729,TRUE,27,23,19,94,76,58,4,0.5,0.75
2010-11-12,MATUTUINE,0,2010,11,12,46,120.230393409729,TRUE,40,31,22,94,61,27,2,0,0.5
2010-11-13,MATUTUINE,0,2010,11,13,46,110.508566856384,TRUE,28,24,22,78,64,48,5,0.5,0.75
2010-11-14,MATUTUINE,5.61173725128174,2010,11,14,47,116.120304107666,TRUE,27,24,21,94,74,58,5,0.5,0.75
2010-11-15,MATUTUINE,0,2010,11,15,47,116.120304107666,TRUE,28,24,21,88,70,51,3,0.5,0.75
2010-11-16,MATUTUINE,14.8254814147949,2010,11,16,47,130.945785522461,TRUE,33,27,20,88,70,46,3,0.5,0.75
2010-11-17,MATUTUINE,4.94182682037354,2010,11,17,47,135.887612342834,TRUE,24,22,20,88,82,69,6,0.5,0.75
2010-11-18,MATUTUINE,0,2010,11,18,47,135.887612342834,TRUE,25,21,18,78,65,50,5,0,0.5
2010-11-19,MATUTUINE,0,2010,11,19,47,130.306072711945,TRUE,27,23,20,83,69,51,5,0.5,0.75
2010-11-20,MATUTUINE,0,2010,11,20,47,130.306072711945,TRUE,29,26,22,83,68,48,3,0.5,0.75
2010-11-21,MATUTUINE,0,2010,11,21,48,130.306072711945,TRUE,23,NA,23,88,88,88,3,1,1
2010-11-22,MATUTUINE,0,2010,11,22,48,122.021154880524,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-23,MATUTUINE,4.34739971160889,2010,11,23,48,126.368554592133,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-24,MATUTUINE,6.52109909057617,2010,11,24,48,132.889653682709,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-25,MATUTUINE,0,2010,11,25,48,132.889653682709,TRUE,26,24,23,83,71,65,5,1,1
2010-11-26,MATUTUINE,9.19192790985107,2010,11,26,48,142.08158159256,TRUE,29,24,21,94,77,62,4,0.5,0.75
2010-11-27,MATUTUINE,0,2010,11,27,48,142.08158159256,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-28,MATUTUINE,13.7878923416138,2010,11,28,49,155.869473934174,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-11-29,MATUTUINE,4.59596395492554,2010,11,29,49,160.465437889099,TRUE,24,NA,24,100,100,100,6,1,1
2010-11-30,MATUTUINE,0,2010,11,30,49,157.571118831635,TRUE,26,NA,26,65,65,65,6,1,1
2010-12-01,MATUTUINE,0,2010,12,1,49,151.782480716705,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-02,MATUTUINE,12.2776298522949,2010,12,2,49,164.060110569,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-03,MATUTUINE,12.2776298522949,2010,12,3,49,176.337740421295,TRUE,27,27,27,89,87,84,6,1,1
2010-12-04,MATUTUINE,6.13881492614746,2010,12,4,49,182.476555347443,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-05,MATUTUINE,0,2010,12,5,50,173.008020877838,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-06,MATUTUINE,0,2010,12,6,50,149.33668756485,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-07,MATUTUINE,0,2010,12,7,50,118.011381626129,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-08,MATUTUINE,0,2010,12,8,50,118.011381626129,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-09,MATUTUINE,0,2010,12,9,50,118.011381626129,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-10,MATUTUINE,0,2010,12,10,50,94.5174031257629,TRUE,29,26,24,94,74,62,5,1,1
2010-12-11,MATUTUINE,29.9046192169189,2010,12,11,50,124.422022342682,TRUE,31,NA,31,55,55,55,1,1,1
2010-12-12,MATUTUINE,0,2010,12,12,51,124.422022342682,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-13,MATUTUINE,0,2010,12,13,51,124.422022342682,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-14,MATUTUINE,0,2010,12,14,51,124.422022342682,TRUE,31,28,25,84,77,66,6,1,1
2010-12-15,MATUTUINE,0,2010,12,15,51,118.8102850914,TRUE,26,24,23,94,81,69,6,1,1
2010-12-16,MATUTUINE,9.14598178863525,2010,12,16,51,127.956266880035,TRUE,29,26,22,100,89,70,5,0.5,0.75
2010-12-17,MATUTUINE,18.2919635772705,2010,12,17,51,131.422749042511,TRUE,37,30,24,100,77,50,4,0.5,0.75
2010-12-18,MATUTUINE,0,2010,12,18,51,126.480922222137,TRUE,30,27,24,94,81,74,5,1,1
2010-12-19,MATUTUINE,0,2010,12,19,52,126.480922222137,TRUE,29,27,25,89,80,66,6,1,1
2010-12-20,MATUTUINE,0,2010,12,20,52,126.480922222137,TRUE,28,26,23,94,76,62,4,1,1
2010-12-21,MATUTUINE,0,2010,12,21,52,126.480922222137,TRUE,28,24,21,94,81,70,5,0.5,0.75
2010-12-22,MATUTUINE,5.17898511886597,2010,12,22,52,131.659907341003,TRUE,33,28,23,100,80,49,4,0.5,0.75
2010-12-23,MATUTUINE,15.5369558334351,2010,12,23,52,147.196863174438,TRUE,40,32,25,89,63,35,3,0,0.5
2010-12-24,MATUTUINE,0,2010,12,24,52,142.84946346283,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-25,MATUTUINE,5.17898511886597,2010,12,25,52,141.507349491119,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-12-26,MATUTUINE,0,2010,12,26,53,141.507349491119,TRUE,27,26,25,78,71,65,5,1,1
2010-12-27,MATUTUINE,0,2010,12,27,53,132.315421581268,TRUE,30,26,21,88,72,55,2,0.5,0.75
2010-12-28,MATUTUINE,0,2010,12,28,53,132.315421581268,TRUE,39,31,23,94,77,42,3,0.5,0.75
2010-12-29,MATUTUINE,0,2010,12,29,53,118.527529239654,TRUE,34,30,26,94,76,52,2,0.5,0.75
2010-12-30,MATUTUINE,26.0254383087158,2010,12,30,53,139.957003593445,TRUE,34,28,23,94,80,66,2,0.5,0.75
2010-12-31,MATUTUINE,0,2010,12,31,53,139.957003593445,TRUE,32,27,23,94,76,55,4,0.5,0.75
2011-01-01,MATUTUINE,0,2011,1,1,1,139.957003593445,TRUE,32,29,26,89,69,52,3,0.5,0.75
2011-01-02,MATUTUINE,0,2011,1,2,2,127.67937374115,TRUE,33,29,25,89,71,55,2,0.5,0.75
2011-01-03,MATUTUINE,0,2011,1,3,2,115.401743888855,TRUE,32,29,26,89,71,52,3,0.5,0.75
2011-01-04,MATUTUINE,0,2011,1,4,2,109.262928962707,TRUE,29,27,24,89,76,66,6,1,1
2011-01-05,MATUTUINE,0,2011,1,5,2,109.262928962707,TRUE,29,26,22,94,80,58,6,0.5,0.75
2011-01-06,MATUTUINE,0,2011,1,6,2,109.262928962707,TRUE,27,23,21,100,85,69,7,0.5,0.75
2011-01-07,MATUTUINE,0,2011,1,7,2,109.262928962707,TRUE,29,24,21,94,80,58,5,0.5,0.75
2011-01-08,MATUTUINE,0,2011,1,8,2,109.262928962707,TRUE,31,26,22,89,74,55,4,0.5,0.75
2011-01-09,MATUTUINE,63.6262702941895,2011,1,9,3,172.889199256897,TRUE,32,27,23,94,78,55,3,0.5,0.75
2011-01-10,MATUTUINE,0,2011,1,10,3,172.889199256897,TRUE,31,28,25,94,80,66,5,1,1
2011-01-11,MATUTUINE,0,2011,1,11,3,142.984580039978,TRUE,31,27,23,94,71,43,5,1,1
2011-01-12,MATUTUINE,0,2011,1,12,3,142.984580039978,TRUE,29,26,23,88,68,55,6,1,1
2011-01-13,MATUTUINE,0,2011,1,13,3,142.984580039978,TRUE,28,24,22,94,86,74,7,0.5,0.75
2011-01-14,MATUTUINE,0,2011,1,14,3,142.984580039978,TRUE,31,27,24,94,84,70,5,1,1
2011-01-15,MATUTUINE,54.4329414367676,2011,1,15,3,197.417521476746,TRUE,28,24,23,100,90,74,2,1,1
2011-01-16,MATUTUINE,0,2011,1,16,4,188.27153968811,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-01-17,MATUTUINE,0,2011,1,17,4,169.97957611084,TRUE,31,27,24,94,79,66,5,1,1
2011-01-18,MATUTUINE,0,2011,1,18,4,169.97957611084,TRUE,32,27,23,94,77,55,5,0.5,0.75
2011-01-19,MATUTUINE,0,2011,1,19,4,169.97957611084,TRUE,34,29,25,94,77,49,3,0.5,0.75
2011-01-20,MATUTUINE,32.2574615478516,2011,1,20,4,202.237037658692,TRUE,36,30,25,94,74,44,2,0.5,0.75
2011-01-21,MATUTUINE,0,2011,1,21,4,202.237037658692,TRUE,30,28,25,83,70,58,5,1,1
2011-01-22,MATUTUINE,0,2011,1,22,4,197.058052539826,TRUE,36,30,24,89,68,44,2,0.5,0.75
2011-01-23,MATUTUINE,0,2011,1,23,5,181.52109670639,TRUE,35,30,26,89,74,56,3,0.5,0.75
2011-01-24,MATUTUINE,0,2011,1,24,5,181.52109670639,TRUE,32,28,24,94,72,52,6,0.5,0.75
2011-01-25,MATUTUINE,0,2011,1,25,5,176.342111587524,TRUE,31,27,23,94,75,55,5,1,1
2011-01-26,MATUTUINE,0,2011,1,26,5,176.342111587524,TRUE,27,24,23,94,87,74,7,1,1
2011-01-27,MATUTUINE,0,2011,1,27,5,176.342111587524,TRUE,31,27,23,94,74,55,6,1,1
2011-01-28,MATUTUINE,0,2011,1,28,5,176.342111587524,TRUE,29,26,23,83,69,55,5,1,1
2011-01-29,MATUTUINE,0,2011,1,29,5,176.342111587524,TRUE,31,26,22,83,62,43,3,0.5,0.75
2011-01-30,MATUTUINE,0,2011,1,30,6,150.316673278809,TRUE,32,26,21,83,61,33,2,0.5,0.75
2011-01-31,MATUTUINE,0,2011,1,31,6,150.316673278809,TRUE,32,26,21,88,65,48,3,0.5,0.75
2011-02-01,MATUTUINE,0,2011,2,1,6,150.316673278809,TRUE,32,27,23,83,64,43,3,0.5,0.75
2011-02-02,MATUTUINE,0,2011,2,2,6,150.316673278809,TRUE,31,27,23,83,61,45,3,1,1
2011-02-03,MATUTUINE,0,2011,2,3,6,150.316673278809,TRUE,31,26,22,89,70,46,5,0.5,0.75
2011-02-04,MATUTUINE,0,2011,2,4,6,150.316673278809,TRUE,31,27,23,83,64,49,4,1,1
2011-02-05,MATUTUINE,0,2011,2,5,6,150.316673278809,TRUE,31,27,23,88,63,40,3,1,1
2011-02-06,MATUTUINE,0,2011,2,6,7,150.316673278809,TRUE,32,27,23,88,68,46,3,0.5,0.75
2011-02-07,MATUTUINE,0,2011,2,7,7,150.316673278809,TRUE,33,29,25,83,65,43,3,0.5,0.75
2011-02-08,MATUTUINE,0,2011,2,8,7,150.316673278809,TRUE,33,28,24,83,63,38,2,0.5,0.75
2011-02-09,MATUTUINE,0,2011,2,9,7,86.6904029846192,TRUE,33,28,23,88,65,36,2,0.5,0.75
2011-02-10,MATUTUINE,0,2011,2,10,7,86.6904029846192,TRUE,32,28,24,83,67,49,4,0.5,0.75
